,created_at,screen_name,text
754,9/8/2019 7:49,teguh_Jap,"Nah sekarang giliran 
@KPAI_official dan @lenteraanak_
yang ambil alih, tetapi jangan sampai pembinaan bulu tangkis kita mandek dan prestasi bulutangkis merosot. 

udah ngelarang-larang, harus siap tanggung jawab dan menggantikan peran 
@PBDjarum

#KPAI #PBDJARUM #lenteraanak https://t.co/cyAgTfhuHh"
755,9/8/2019 7:49,HendraYanuar5,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
756,9/8/2019 7:49,tosakecil,"Apapun alasanya tp yg telah dilakukan @PBDjarum sudah memberikan kontribusi nyata bagi prestasi olahraga bulu tangkis kita.
Semoga stlah ini @KPAI_official bisa menjadi sponsor tetap dlm mencetak atlet bulu tangkis di Indonesia. Bagi pecinta Bulutangkis tolong <U+0001F449> RETUIT <U+0001F447> https://t.co/EKrRj2iHAR"
757,9/8/2019 7:49,dansder_,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
758,9/8/2019 7:49,PascalSyuhada_,"Kalau kamu peduli dengan masa depan bulutangkis Indonesia dan impian anak-anak Indonesia untuk menjadi atlet bulutangkis!

<U+0001F447><U+0001F3FC><U+0001F447><U+0001F3FC><U+0001F447><U+0001F3FC>
Komisi perlindungan anak Indonesia (KPAI) : KEMBALIKAN AUDISI PB DJARUM - Sign the Petition! https://t.co/HMOqeSr9zb via @Change"
759,9/8/2019 7:49,mhmdrifqii,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
760,9/8/2019 7:49,Viridismo,"@KPAI_official ndak perlu sembunyi tangan. Walaupun ""katanya"" sudah sesuai aturan, tapi polesannya kan dari anda juga.
Kritik dan tindakan, tapi tanpa solusi. 
Selamat."
761,9/8/2019 7:49,barep05,@Dennysiregar7 Kpai = kapki
762,9/8/2019 7:49,anticurut,KPAI = Komisi Penghancur Angan dan Impian! https://t.co/NlHNVhVjUT
763,9/8/2019 7:49,ardobrian,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
764,9/8/2019 7:49,IlhamShidik27,"Saya melihat @PBDjarum tidak banyak melawan ketika dijegal @lenteraanak_ dan @KPAI_official krn mereka tidak perlu melawan dgn kata-kata. 

Mereka sudah meninggalkan jejak, mencatat sejarah, membuktikan diri dgn aksi saat pihak lain baru sebatas berbasa-basi. https://t.co/fuoKo8K2iC"
765,9/8/2019 7:49,likecandiceswnp,"Habis ini KPAI sama Lentera Anak hidupnya ribet karena udah nyusahin banyak orang.

Ebtw, Sampoerna Academy ga sekalian diganggu? Institusi pendidikan resmi, tuh. Bukan cuma olahraga lagi. (,”) 

Gila jangan tanggung."
766,9/8/2019 7:49,hary46_tk,"@detikcom Woi @KPAI_official mending lu urusin tuh anak2 tk yg ngibar2in bendera HTI, drpd ngurusin @PBDjarum yang sudah berjasa melahirkan juara2 olimpiade, gak usahlah ngerecokin urusan orang lain KEPO..!!"
767,9/8/2019 7:49,ohmy_4488,"@ainurohman TERIMAKASIH DJARUM, 
TERIMAKASIH ATLIT BULUTANGKIS INDONESIA, 
SETIDAKNYA AKAN KUCERITAKAN KELAK KE ANAK CUCU KELAK BAHWA KITA DULU PERNAH JADI RAJA BULUTANGKIS DUNIA :))
SELAMAT @KPAI_official &amp; @lenteraanak_ MISI ANDA MENGHANCURKAN GENERASI MASA DEPAN BULUTANGKIS BERHASIL!"
768,9/8/2019 7:49,bayudw1789,"@kompascom Daripada @KPK_RI yg di revisi, Coba PAK @jokowi Lembaga macam Komnas HAM, KPI, KPAI ini yg di revisi dulu...."
769,9/8/2019 7:49,haiiolilo,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
770,9/8/2019 7:49,febbylorentz,Bacot lu KPAI ! https://t.co/mSGaDNbJQu
771,9/8/2019 7:49,JokoSus87072145,"GESS

ORGANISASI MACAM KPAI , KOMNAS HAM DLL , KEBANYAKAN LAGAK DAN CARI PANGGUNG

MEREKA SPT KURANG KERJAAN DAN SELALU MENGHAMBAT PROSES KASUS YG SEBENARNYA MUDAH MALAH MENJADI RUMIT!

SEKARANG KPAI HARUS CARI PENGGANTI SISTEM BEASISWA INI! 

KAU MEMATIKAN POTENSI ANAK BANGSA! https://t.co/IqVZNty27e"
772,9/8/2019 7:49,bocahdolan9,"Saya sarankan @PBDjarum tidak usah meniadakan (membubarkan) Audisi Umum Beasiswa Bulutangkis krn berhasil melahirkan Pebulutangkis kls Dunia.

Ada jutaan netizen yg akan membantu anda, justru klo tidak bermanfaat, yg hrs “DIBUBARKAN” itu @KPAI_official &amp; yayasan @lenteraanak_ https://t.co/Iu8dxBT051"
773,9/8/2019 7:45,bocahdolan9,"Lembaga @KPAI_official &amp; NGO Yayasan @lenteraanak_  lagi viral krn BERHASIL menutup @PBDjarum yg sdh melahirkan PULUHAN pebulutangkis dunia.

Ini salah dua<U+0001F600> “LIKE” akun Komisioner @KPAI_official sodari @SHikmawatty 

Beda pilihan politik sih biasa, cuma jejak digital saja.<U+0001F600> https://t.co/6NCh3ariyv"
774,9/8/2019 7:49,ion704,"@detikcom Di sini kurang cermatnya KPAI, DJARUM disini bertindak sebagai perusahaan bukan merk dagang."
775,9/8/2019 7:49,gizleyz,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
776,9/8/2019 7:49,lenthogtanjung,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
777,9/8/2019 7:49,1xbetbola12,"1xbetindo bandar judi terpercaya
Bonus New Member Deposit 100%
WA 0859-7476-2142
Web 1xboss. com
Daftar sekarang juga dengan code ""1xbola"" untuk mendapatkan saldo bonus

KPAI 
PB Djarum
#w88 #sbobetindonesia
#sbobet #bola88 #liga365
#1xbet #1xbetindo #judibola  #bola88 https://t.co/hJotkkOwE3"
778,9/8/2019 7:49,fuckinjoel,"@jokowi Kepada @KPAI_official &amp; @lenteraanak_ waktu dan tempat kami persilakan..

Cilukbaaa ... <U+0001F648><U+0001F649>"
779,9/8/2019 7:49,dioluckyd,"Bola rame open fight, bulutangkis dipaksa mati tanpa solusi, gimana kalau kita aja yg open fight, silatmu apa? @KPAI_official"
780,9/8/2019 7:48,Kkeriwinklee,@WR_4AG226 @eko_kuntadhi Heh <U+0001F412> liat ini dong! @lenteraanak_ @KPAI_official
781,9/8/2019 7:48,yudhi_triarnowo,Tolong baca ini @KPAI_official dan @lenteraanak_. Kalian bukan melindungi anak dari eksploitasi. Tapi kalian menghancurkan banyak mimpi anak-anak Indonesia. Puas kalian? https://t.co/0LeP3ovbVg
782,9/8/2019 7:48,sptwn_,@lenteraanak_ @KPAI_official Min bubarin PERSEBAYA dan @PSSI itu ada Djarumnya min. Ekaploitasi anak usia dini min. Bubarin saja sepakbola ini min... cepetan jangan tunggu lama... https://t.co/NTFc9Szptt
783,9/8/2019 7:48,Zulliyan2,"Selamat buat @KPAI_official &amp; Yayasan Lentera Anak misi kalian sukses untuk menghentikan PB Djarum dari pembinaan calon atlit bulutangkis.

Dgn fakta audisi itu untuk menyaring anak² berbakat yg nanti nya bakal mengharumkan nama Indonesia.

https://t.co/ALVpzIxoQL"
784,9/8/2019 7:48,AdrianPILI1409,@na_dirs Semoga anggaran KPAI bisa dialihkan untuk pembinaan anak anak aja. Lebih bermanfaat.
785,9/8/2019 7:48,SakaBudiman,"Saya sarankan @PBDjarum tidak usah meniadakan (membubarkan) Audisi Umum Beasiswa Bulutangkis krn berhasil melahirkan Pebulutangkis kls Dunia.

Ada jutaan netizen yg akan membantu anda, justru klo tidak bermanfaat, yg hrs “DIBUBARKAN” itu @KPAI_official &amp; yayasan @lenteraanak_ https://t.co/Iu8dxBT051"
786,9/8/2019 7:47,SakaBudiman,"Yaaahh SElamat @KPAI_official dan @lenteraanak_ 

Semoga dana asing taun depan makin mengalir deras yaaaa

uwuwuwuwuuww https://t.co/paveiTn1FE"
787,9/8/2019 7:48,muktarlim,"Teruskan.  Abaikan @lenteraanak_  @KPAI_official 
Audisi jalan terus....<U+0001F44D><U+0001F44D> https://t.co/JO4wsrYqxS"
788,9/8/2019 7:48,Xsantrick210,"@AlfaOmega0110 @Dennysiregar7 @Usep210 @KPAI_official Mari sama2 kita naikkan tagar #BubarkanKpai #BubarkanKpai #BubarkanKpai #BubarkanKpai #BubarkanKpai #BubarkanKpai 
https://t.co/HFKpzsIvNR"
789,9/8/2019 7:48,Xsantrick210,"@Dennysiregar7 @Usep210 @KPAI_official  punya kepentingan apa sbrnya di balik ini? Saat anak2 diajak demo kalian diam. Saat anak2 pawai obor smbil teriak bunuh2 klean ngapain

#bubarkanKPAI"
790,9/8/2019 7:48,riopribadie,"Saya melihat @PBDjarum tidak banyak melawan ketika dijegal @lenteraanak_ dan @KPAI_official krn mereka tidak perlu melawan dgn kata-kata. 

Mereka sudah meninggalkan jejak, mencatat sejarah, membuktikan diri dgn aksi saat pihak lain baru sebatas berbasa-basi. https://t.co/fuoKo8K2iC"
791,9/8/2019 7:48,moonrriise,u suck @KPAI_official https://t.co/uR1dkviKkD
792,9/8/2019 7:48,mderial,"@ainurohman TERIMAKASIH DJARUM, 
TERIMAKASIH ATLIT BULUTANGKIS INDONESIA, 
SETIDAKNYA AKAN KUCERITAKAN KELAK KE ANAK CUCU KELAK BAHWA KITA DULU PERNAH JADI RAJA BULUTANGKIS DUNIA :))
SELAMAT @KPAI_official &amp; @lenteraanak_ MISI ANDA MENGHANCURKAN GENERASI MASA DEPAN BULUTANGKIS BERHASIL!"
793,9/8/2019 7:48,kurniawanadhi80,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
794,9/8/2019 7:48,edestira,@detiksport Hasil eksploitasi PB Djarum vs hasil perlindungan KPAI &amp; Lentera anak (sarjana ikutan jobfair). https://t.co/cVoAUb0EwO
795,9/8/2019 7:48,kurniawan_hasbi,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
796,9/8/2019 7:48,penjordroid,"Sudah 50 tahun PB Djarum berkontribusi untuk negeri di bidang bulutangkis, tak sedikit atlet-atlet jebolan dari Audisi PB Djarum mengharumkan nama Indonesia di kancah Internasional. Kini PB Djarum dituduh mengeksploitasi anak oleh KPAI. 
#PBDjarumJanganPamit https://t.co/a10vlVRMd0"
797,9/8/2019 7:48,iwenk_nu,@lenteraanak_ @KPAI_official HLH KNTL
798,9/8/2019 7:48,arie_nieh,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
799,9/8/2019 7:48,apungked,Baku hantam yok ajg @KPAI_official https://t.co/rqLp75Xrzp
800,9/8/2019 7:45,AhmadRi98331960,"Selamat, hari ini kemenangan kalian @KPAI_official dan @lenteraanak_ <U+0001F44D>. Dan kekalahan begitu banyak bakat bulu tangkis masa depan. Ada banyak anak di luar sana yg perlu kalian lindungi dari eksploitasi. Kalian memilih jalan ini. Sungguh bangga negeri ini <U+0001F64F> https://t.co/POZM5Ab0MI"
801,9/8/2019 7:48,AhmadRi98331960,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
802,9/8/2019 7:48,agungramdd,"@lenteraanak_ @KPAI_official @Kemenpora <U+0001F338><U+0001F338><U+0001F338>
<U+0001F338>        <U+0001F338>
<U+0001F338> <U+0001F338><U+0001F338>
<U+0001F338>        <U+0001F338>
<U+0001F338><U+0001F338><U+0001F338>

       <U+0001F338>
    <U+0001F338>  <U+0001F338>
  <U+0001F338><U+0001F338><U+0001F338>
<U+0001F338>         <U+0001F338>
<U+0001F338>          <U+0001F338>

   <U+0001F338><U+0001F338><U+0001F338>
 <U+0001F338>
<U+0001F338>
 <U+0001F338>
   <U+0001F338><U+0001F338><U+0001F338>
  
     <U+0001F338><U+0001F338>
 <U+0001F338>         <U+0001F338>
<U+0001F338>           <U+0001F338>
 <U+0001F338>         <U+0001F338>
     <U+0001F338><U+0001F338>

<U+0001F338><U+0001F338><U+0001F338><U+0001F338><U+0001F338>
         <U+0001F338>
         <U+0001F338>
         <U+0001F338>
         <U+0001F338>
         <U+0001F338>"
803,9/8/2019 7:48,adzhera,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
804,9/8/2019 7:48,digasabhan,"Funding tuh selalu ada. Tapi lentera anak dan kpai bukannya cuma menertibkan sesuai UU 35 Tahun 2014 tentang Perlindungan Anak maupun PP No 109 Tahun 2012 tentang kisruh selama ini? 

Bikin bingung."
805,9/8/2019 7:48,josesebastian__,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
806,9/8/2019 7:48,RahayuPertiwi3,@PBDjarum Waktu dan tempat dipersilahkan @KPAI_official
807,9/8/2019 7:48,guruntala,Gimana kalo PB Djarum mensiasati pengembangan calon2 bibit unggul bulutangkis dari usia anak dengan menggantinya jadi PB BCA ? Daripada berpolemik berkepanjangan melawan KPAI &amp; Lentera Anak (yang ternyata dapet dana dari Bloomberg buat lawan kempen Tembakau) yg buang2 waktu.
808,9/8/2019 7:48,guruntala,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
809,9/8/2019 7:48,IrwanAdi_N,@detikcom Ah kudoakan anak2 keturunan kalian ga jadi apa2 dan hanya jadi sampah negara. KPAI adalah bencana buat anak2.
810,9/8/2019 7:48,anarkidzz,"dear KPAI dan Lentera Anak, para pembunuh mimpi anak-anak untuk jadi atlet bulutangkis.... https://t.co/S5Vrzt5ed1"
811,9/8/2019 7:48,susetyanry,@KPAI_official ciee puas nih ~ https://t.co/JLFIHcXzDx
812,9/8/2019 7:48,agus_kriwul,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
813,9/8/2019 7:48,wicak_onos,"Saya melihat @PBDjarum tidak banyak melawan ketika dijegal @lenteraanak_ dan @KPAI_official krn mereka tidak perlu melawan dgn kata-kata. 

Mereka sudah meninggalkan jejak, mencatat sejarah, membuktikan diri dgn aksi saat pihak lain baru sebatas berbasa-basi. https://t.co/fuoKo8K2iC"
814,9/8/2019 7:48,ramaarisca,"Apapun alasanya tp yg telah dilakukan @PBDjarum sudah memberikan kontribusi nyata bagi prestasi olahraga bulu tangkis kita.
Semoga stlah ini @KPAI_official bisa menjadi sponsor tetap dlm mencetak atlet bulu tangkis di Indonesia. Bagi pecinta Bulutangkis tolong <U+0001F449> RETUIT <U+0001F447> https://t.co/EKrRj2iHAR"
815,9/8/2019 7:48,MIBarokah,@detikcom @KPAI_official <U+0001F4A9> https://t.co/r1DbjZM9Uk
816,9/8/2019 7:48,azkaabdurrahman,"@kompascom @KPAI_official bagus, tahun depan jadinya ga ada promosi rokok di Indonesia open. Kayaknya udah ga ada Indonesia open juga tahun depan."
817,9/8/2019 7:48,bagasDOTA,KPAI bercanda????
818,9/8/2019 7:48,lusi_ramadhani,@sejutatemanid Kalau nanti regenerasi bulutangkis terhenti kita tau siapa yg perlu disalahkan. Harusnya @kpai dibubarkan krn mencabut hak utk mengubah nasib anak2 menjadi juara dunia #kpaiout
819,9/8/2019 7:48,robysatriani,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
820,9/8/2019 7:48,BangsaPlokotho,"Saya MENDUKUNG @KPAI_official. Djarum Foundation itu hanya sebatas “NGAKALI ATURAN”. Begitu ditanya Pemafaatan Tembakau oleh Djarum di Indonesia itu apa saja, jawabannya NGALOR-NGIDUL."
821,9/8/2019 7:48,laksono_alfin,"Apapun alasanya tp yg telah dilakukan @PBDjarum sudah memberikan kontribusi nyata bagi prestasi olahraga bulu tangkis kita.
Semoga stlah ini @KPAI_official bisa menjadi sponsor tetap dlm mencetak atlet bulu tangkis di Indonesia. Bagi pecinta Bulutangkis tolong <U+0001F449> RETUIT <U+0001F447> https://t.co/EKrRj2iHAR"
822,9/8/2019 7:48,Samyang_gurih,@lenteraanak_ @KPAI_official Jembutttt
823,9/8/2019 7:48,muchlis711,"Selamat ya, KPAI... atas prestasinya menghancurkan mimpi anak2 berprestasi calon juara dunia.

Mungkin KPAI yang mau ambil tanggung jawab utk pendanaan pelatihan mereka sekarang.. <U+2615><U+2615>

https://t.co/TWPx9b3YPd"
824,9/8/2019 7:48,epeprastyo,"Esemka produksi anak bangsa, dinyinyiri anggota dewan.

Audisi bukutangkis Djarum, agar anak berprestasi di ajang dunia, diprotes KPAI sampai berhenti.

Siaran Netflix dan internet mau diatur KPI.

Orang2 ini makan gaji dari pajak, prestasinya cuma menghancurkan bangsa ini."
825,9/8/2019 7:48,EgyPradana,@KPAI_official Goblog sia !!!
826,9/8/2019 7:48,yusufikhwanudin,"Definisi sebenarnya dari ""menghancurkan negeri sendiri"" @KPAI_official 
Para pemimpin bangsa, orangorang hebat. Terimakasih kpai, kalian sungguh kurang kerjaan. https://t.co/tHec9vywAC"
827,9/8/2019 7:48,xSpheriksx,"Begitu juga Wayne Rooney dan tim barunya bermasalah dengan hal serupa yang dialami PB Djarum. Karena emang begitu aturannya dan bahaya subliminal message yang ditakutkan KPAI.

https://t.co/vGJOVSgr9l"
828,9/8/2019 7:48,RifaiMahmud,@rakihyr @ganafmargi @prasetiyojodi @AnnisaAyu04 @indosupporter @SjahroeLXIX @iIhamzada @KPAI_official @lenteraanak_ Ya mungkin mas.e bagian dari tukang demo itu <U+0001F602><U+0001F602>
829,9/8/2019 7:48,dikywahyudi1211,@q3enziany @KPAI_official Agreee
830,9/8/2019 7:48,nurhakimnugraha,@detikcom Ah gilakkkk KPAI sok tauuuuuuuuuuuu ank2
831,9/8/2019 7:48,ImanJapra,@detikcom Apakah kpai sdh melakukn analisa lpang sblm nya?
832,9/8/2019 7:48,dyasdarcy,"""Kami tegaskan bahwa jangan seolah-olah KPAI yang melarang. Tapi harus dipahami bahwa aturanlah yang melarang,"" kata Ketua KPAI Susanto. https://t.co/Sa0nSucQ1u"
833,9/8/2019 7:48,inepolitia,"Dari sekian banyak kasus eksploitasi anak, yg di cekal malah beasiswa pb djarum. Lagian pb djarum sudah 50 tahun berdiri, kalau emang udah dari dulu salah kenapa baru berisik sekarang?

kpai and lenteraanak, y'all are a whole damn circus."
834,9/8/2019 7:48,_LukmanRais,"Sumpah sedih, PB Djarum punya niat baik untuk mencetak bibit atlet bulutangkis kelas dunia terpaksa pamit gara-gara direcoki sama KPAI dan sekutunya. #PBDjarumJanganPamit https://t.co/pdpiw4IorU"
835,9/8/2019 7:48,dadan_9911,"PB Djarum sudah mengalah, tapi KPAI menolak. KPAI sepertinya lebih menghargai anak-anak yang teriak-teriak bunuh dalam karnaval ketimbang dididik berprestasi.

KPAI digaji negara. Pakai duit pajak kita. Malah menggancurkan dunia bulutangkis kita. Bangke!

https://t.co/JXVTZKeA6c"
836,9/8/2019 7:48,edimulyanto,@killthedj @PBDjarum Design untuk @KPAI_official bagaimana kira2 mas
837,9/8/2019 7:48,anaswongkamfung,"Kurang kerjaan ini KPAI! Padahal banyak kasus diluar sana yg lebih eksploitatif terhadap anak.

Pada kasus ini publik pasti lebih mendukung @PBDjarum. Orang tua anak yg bersangkutan juga tidak ada komplain. Bisa runyam prestasi bulutangkis Indonesia jika Djarum sampai ""ngambek"". https://t.co/jQQsA4gu70"
838,9/8/2019 7:48,amrudinnejad_,"Komisi perlindungan anak Indonesia (KPAI) : 
KEMBALIKAN AUDISI PB DJARUM - Mari Tandatangani Petisi! https://t.co/xmmh633r1t"
839,9/8/2019 7:48,paidjo,"@makLambeTurah @PBDjarum adalah merk dagang yg dipermasalahkan oleh @KPAI_official 
Sebegitu menakutkannya kata ""jarum"" sehingga kita rela menukar prestasi +62 dengan kata tsb?
Jika mmg sebegitu menakutkan kata tsb alangkah lbh baik jika kata tsb dihilangkan juga dari KBBI"
840,9/8/2019 7:47,harihariono1,"@Verbum_Ang @harihariono1 @lenteraanak_ @KPAI_official @imam_nahrawi @Maruarar_Sirait @jokowi Sok di sounding aja langsung ke MenPoRa @imam_nahrawi , jangan kalah sama Bro @SyedSaddiq Bro Menteri negara tetangga yg sangat aktif membela dunia ""Pemuda dan Olah Raga"" nya. Badminton adalah Nyawa Indonesia ntuk mengibarkan Merah Putih di kancah internasional lewat olah raga."
841,9/8/2019 7:47,turcaturrrr,@indosupporter @KPAI_official Politik bukan sih?
842,9/8/2019 7:47,Rahaditiyo,@na_dirs Semoga anggaran KPAI bisa dialihkan untuk pembinaan anak anak aja. Lebih bermanfaat.
843,9/8/2019 7:47,koentjorooo,"well done, kpai &amp; lenteraanak <U+0001F44F><U+0001F44F><U+0001F44F> via /r/indonesia https://t.co/Gg2vegc5OG https://t.co/OmdkBPxsXo"
844,9/8/2019 7:47,AdityaEduarto,@lenteraanak_ @KPAI_official Min bubarin PERSEBAYA dan @PSSI itu ada Djarumnya min. Ekaploitasi anak usia dini min. Bubarin saja sepakbola ini min... cepetan jangan tunggu lama... https://t.co/NTFc9Szptt
845,9/8/2019 7:47,bgitya,"Berkat @KPAI_official dan @lenteraanak_ memberi reaksi eksploitasi anak ke Djarum, kalian meredupkan potensi atlit bulu tangkis yg dibanggakan di negeri ini. Kalian tidak peduli membina bakat butuh waktu yg lama dan dana besar bahkan melebihi anggaran kalian demi ukir prestasi https://t.co/NH24jtUfSp"
846,9/8/2019 7:47,np_aditya,"Buat yang bilang ""Kalau PB Djarum memang ingin membina bulutangkis, jangan pakai nama Djarum""

Ini pihak PB Djarum sudah menawarkan tidak pakai nama Djarum &amp; anak-anak audisi tidak diberi kaos Djarum, namun tetap ditolak @KPAI_official https://t.co/g4xWj3ugNn"
847,9/8/2019 7:47,MFachmiRizaldy,"Karena ulah KPAI yang menuding audisi Bulutangkis PD Djarum adalah eksploitasi anak-anak, akhirnya tahun depan tidak ada lagi pencarian bakat seperti ini. Indonesia akan kehilangan potensi pebulutangkis nasional melaga di ajang dunia.

Sedih... https://t.co/ZJrECR0On8"
848,9/8/2019 7:47,pelorizky,@BR_Hooligan @Pipin_26 @Gilang_Mahesa @lenteraanak_ @KPAI_official <U+0001F602><U+0001F602><U+0001F602>
849,9/8/2019 7:47,emilia_a_saras,"Karena ulah KPAI yang menuding audisi Bulutangkis PD Djarum adalah eksploitasi anak-anak, akhirnya tahun depan tidak ada lagi pencarian bakat seperti ini. Indonesia akan kehilangan potensi pebulutangkis nasional melaga di ajang dunia.

Sedih... https://t.co/ZJrECR0On8"
850,9/8/2019 7:47,5eagate,@TiaraShinta_ Giliran parpol libatin anak kecil pd diem @KPAI_official
851,9/8/2019 7:47,alfaridzi_omar,"Padahal sebulan yang lalu pas pertama kali dia daftar. Dia bilang kalau suatu saat pengen ikut beasiswa dari PB Djarum. Heran gua ama ni negara, yang begitu kok bisa-bisanya dibilang pengeksploitasian terhadap anak. Lo gaada kerjaan lain? @KPAI_official"
852,9/8/2019 7:47,EdwinRhinoo,"Sudah cukuplah, ya. 

Sudah 50 tahun PB Djarum mendukung pembinaan bulu tangkis di Indonesia. Sekarang giliran Yayasan Lentera Anak, KPAI, Kemenpora, dan pihak-pihak lain untuk mengambil alih peran ini. 

Semoga bisa, dan mau. https://t.co/KE8DcrA51A"
853,9/8/2019 7:47,Pramudya_anjar,"@detiksport Alah pak @imam_nahrawi gk usah pura"" bagian hukum kemenpora siapa namanya tuh klo gk slh yusuf dia aja bilang kemenpora setuju dgn ulah 1 lembaga minim prrstasi @KPAI_official dn 1 yayasan dgn embel"" anak @lenteraanak_, dan gk usah deh klo misal ada yg juara sok"" ikutan muncul..."
854,9/8/2019 7:47,emeraalf,"Apapun alasanya tp yg telah dilakukan @PBDjarum sudah memberikan kontribusi nyata bagi prestasi olahraga bulu tangkis kita.
Semoga stlah ini @KPAI_official bisa menjadi sponsor tetap dlm mencetak atlet bulu tangkis di Indonesia. Bagi pecinta Bulutangkis tolong <U+0001F449> RETUIT <U+0001F447> https://t.co/EKrRj2iHAR"
855,9/8/2019 7:46,Taufik_reza,"Kalau merasa benar, kok akun IG-nya diprivate? @KPAI_official 

Kan pengen silaturahmi :( https://t.co/Oakx76cFz2"
856,9/8/2019 7:47,Taufik_reza,@lenteraanak_ @KPAI_official Min bubarin PERSEBAYA dan @PSSI itu ada Djarumnya min. Ekaploitasi anak usia dini min. Bubarin saja sepakbola ini min... cepetan jangan tunggu lama... https://t.co/NTFc9Szptt
857,9/8/2019 7:46,Taufik_reza,Gampang aja klw indonesia gagal emas di olimpiada udah ada jawabannya dan kesalahannya —&gt; @KPAI_official https://t.co/lZAO2bpe0U
858,9/8/2019 7:47,jimmy_2100,"@KPAI_official Urus tu sinetron2 ga jelas d tv, itu jauh lebih merusak mental anak. SHAME ON YOU, GO FUCK YOURSELF!!!"
859,9/8/2019 7:47,bonekcasuals,@lenteraanak_ @KPAI_official Lapor min...bubarin atau hentikan ini ... masak anak usia dini suruh minum susu sama ada dari Djarum ... bubarin aja... @PSSI . Tapi sepatu Nike nya no saia 45 min... https://t.co/PCIaQXEeUc
860,9/8/2019 7:47,RidhyTabutty,50 Tahun eksploitasi anak versi @lenteraanak_ @KPAI_official https://t.co/IFKkVHQDol
861,9/8/2019 7:47,andri_3y,"@jansen_jsp @PBDjarum Betul bang ,kyk nya emng kurang kerjaan nih KPAI. Emng g ada yg lebih penting ya, coba pikirin lebih banyak mn manfaat apa mudarat nya audisi PB Djarum. Sy smp ngga tega ngasih tau anak kl audisi thn ini yg terakhir. Padahal anak lg semangat2nya latihan"
862,9/8/2019 7:47,NabilaGina27,KPAI dan badan badan perlindungan anak lainnya jangan cuma mengagungkan nama perlindungannya doang dong. Buktikan kalau orang orang dewasa dibalik perlindungan itu benar benar bisa bertindak bijak. #KPAI .
